osmid,x,y,name
288596275,-83.8544833,9.8046001,Ubicacion 288596275
288596350,-83.8546762,9.8009145,Ubicacion 288596350
288596376,-83.8541845,9.7966423,Ubicacion 288596376
288596377,-83.8550893,9.7967337,Ubicacion 288596377
288596383,-83.8568094,9.7972222,Ubicacion 288596383
288596388,-83.8527596,9.7919496,Ubicacion 288596388
288596462,-83.8442118,9.7801238,Ubicacion 288596462
288597866,-83.8436557,9.7795287,Ubicacion 288597866
288612237,-83.8406233,9.7768735,Ubicacion 288612237
288612251,-83.8379006,9.771286,Ubicacion 288612251
288612253,-83.8378095,9.7711188,Ubicacion 288612253
288612274,-83.8269134,9.7645528,Ubicacion 288612274
288612388,-83.7968022,9.7707226,Ubicacion 288612388
288612447,-83.7844043,9.760677,Ubicacion 288612447
288643922,-83.7474302,9.7871289,Ubicacion 288643922
288645701,-83.7135993,9.8008264,Ubicacion 288645701
288645717,-83.7138333,9.8028761,Ubicacion 288645717
288645721,-83.7140542,9.8024729,Ubicacion 288645721
288645722,-83.7124842,9.8033896,Ubicacion 288645722
288645724,-83.7118614,9.803509,Ubicacion 288645724
288645746,-83.7071334,9.8084497,Ubicacion 288645746
288645747,-83.7067544,9.8089404,Ubicacion 288645747
288645760,-83.702902,9.8107783,Ubicacion 288645760
288645763,-83.7042473,9.8104416,Ubicacion 288645763
332470948,-83.8450555,9.7833613,Ubicacion 332470948
332472650,-83.8380455,9.78192,Ubicacion 332472650
332472676,-83.8499402,9.8001318,Ubicacion 332472676
337219414,-84.0728435,9.7779264,Ubicacion 337219414
337219486,-84.059344,9.7721349,Ubicacion 337219486
355106880,-83.9778526,9.7475322,Ubicacion 355106880
355107040,-83.9562001,9.8092691,Ubicacion 355107040
355107057,-83.9495938,9.8082667,Ubicacion 355107057
355107091,-83.945643,9.797729,Ubicacion 355107091
355107322,-83.982087,9.765991,Ubicacion 355107322
355107362,-83.9776676,9.7484912,Ubicacion 355107362
355107508,-83.9491417,9.7352705,Ubicacion 355107508
355107510,-83.949336,9.73468,Ubicacion 355107510
355108255,-83.949592,9.721328,Ubicacion 355108255
355108330,-83.921446,9.692084,Ubicacion 355108330
355108342,-83.92059,9.682986,Ubicacion 355108342
355108417,-83.886602,9.670285,Ubicacion 355108417
355108426,-83.881815,9.666875,Ubicacion 355108426
365287379,-83.854095,9.7975444,Ubicacion 365287379
365287381,-83.8544462,9.7940048,Ubicacion 365287381
365287382,-83.8553503,9.7940919,Ubicacion 365287382
365302196,-83.839182,9.7852466,Ubicacion 365302196
365302198,-83.8399862,9.7861907,Ubicacion 365302198
365302201,-83.8406691,9.7887042,Ubicacion 365302201
365302202,-83.8408916,9.7888131,Ubicacion 365302202
365302257,-83.8537052,9.79255,Ubicacion 365302257
365302259,-83.853469,9.794789,Ubicacion 365302259
365302261,-83.8532917,9.7965544,Ubicacion 365302261
413066082,-83.8545292,9.7931689,Ubicacion 413066082
413091849,-83.8554342,9.7932431,Ubicacion 413091849
413273821,-83.8483951,9.7667652,Ubicacion 413273821
413273826,-83.8480079,9.7660754,Ubicacion 413273826
413273877,-83.8432934,9.7674903,Ubicacion 413273877
413273931,-83.8403869,9.7759144,Ubicacion 413273931
413276594,-83.8552623,9.7949824,Ubicacion 413276594
413276647,-83.854359,9.7948837,Ubicacion 413276647
413276709,-83.8535568,9.7939212,Ubicacion 413276709
413276710,-83.8521336,9.7914027,Ubicacion 413276710
413276840,-83.8565458,9.7935845,Ubicacion 413276840
413276860,-83.8580639,9.7925193,Ubicacion 413276860
510159384,-83.7043284,9.8126862,Ubicacion 510159384
510159398,-83.7160975,9.8018435,Ubicacion 510159398
512919487,-83.9495214,9.7174625,Ubicacion 512919487
622124399,-83.9891949,9.8425942,Ubicacion 622124399
622124405,-83.9900393,9.8421348,Ubicacion 622124405
622124431,-84.0012373,9.8362811,Ubicacion 622124431
622124804,-84.0305826,9.8241704,Ubicacion 622124804
622124817,-84.0298882,9.821542,Ubicacion 622124817
622124824,-84.0293034,9.8210718,Ubicacion 622124824
622124853,-83.9896498,9.8423489,Ubicacion 622124853
622124880,-84.0352475,9.8191994,Ubicacion 622124880
622124976,-84.0480593,9.8081072,Ubicacion 622124976
622124989,-84.0509585,9.8060525,Ubicacion 622124989
622125008,-84.0536348,9.8044785,Ubicacion 622125008
622125045,-84.0609583,9.8046008,Ubicacion 622125045
622125116,-84.0699589,9.7977083,Ubicacion 622125116
622125584,-84.0677892,9.7960311,Ubicacion 622125584
622125634,-84.0676336,9.7896345,Ubicacion 622125634
622125644,-84.0708887,9.7869535,Ubicacion 622125644
622125661,-84.072756,9.786249,Ubicacion 622125661
622125671,-84.0748563,9.7836408,Ubicacion 622125671
622125696,-84.0773578,9.7786017,Ubicacion 622125696
622573876,-84.0221805,9.8038056,Ubicacion 622573876
622573889,-84.0250093,9.800264,Ubicacion 622573889
622573904,-84.0318501,9.7955058,Ubicacion 622573904
622573909,-84.03531,9.795258,Ubicacion 622573909
622573925,-84.0378615,9.7927329,Ubicacion 622573925
622573937,-84.0412011,9.7889248,Ubicacion 622573937
622573940,-84.0424559,9.7887866,Ubicacion 622573940
622573957,-84.0474419,9.7835093,Ubicacion 622573957
622573982,-84.0530119,9.7789903,Ubicacion 622573982
622573995,-84.0524341,9.7742855,Ubicacion 622573995
622574028,-84.0567711,9.7684316,Ubicacion 622574028
622574098,-84.0441201,9.7749698,Ubicacion 622574098
622574155,-84.0385025,9.7733697,Ubicacion 622574155
622574163,-84.03666,9.772006,Ubicacion 622574163
622574169,-84.0358099,9.7725202,Ubicacion 622574169
622574175,-84.0355378,9.77192,Ubicacion 622574175
622574187,-84.0325511,9.7703422,Ubicacion 622574187
633628068,-83.8737022,9.8056782,Ubicacion 633628068
633628080,-83.8820147,9.8047442,Ubicacion 633628080
772627949,-83.7515894,9.7840795,Ubicacion 772627949
778789395,-84.0353916,9.7731135,Ubicacion 778789395
778789398,-84.0404356,9.7721406,Ubicacion 778789398
778789399,-84.0672203,9.7767167,Ubicacion 778789399
778789414,-84.0554778,9.7770195,Ubicacion 778789414
778789421,-84.0531407,9.7772658,Ubicacion 778789421
778789445,-84.0686424,9.7744909,Ubicacion 778789445
778789449,-84.0474346,9.782566,Ubicacion 778789449
778789469,-84.0333261,9.7735198,Ubicacion 778789469
778789475,-84.0652424,9.7760798,Ubicacion 778789475
778789494,-84.0528035,9.7727645,Ubicacion 778789494
778789500,-84.0472655,9.7793573,Ubicacion 778789500
778789518,-84.0559726,9.773151,Ubicacion 778789518
778789520,-84.0529545,9.7717904,Ubicacion 778789520
778789540,-84.0593984,9.7756049,Ubicacion 778789540
778789550,-84.0360257,9.7715957,Ubicacion 778789550
814372701,-83.8542719,9.7957621,Ubicacion 814372701
814372724,-83.8551768,9.795848,Ubicacion 814372724
814396733,-83.8533857,9.7956823,Ubicacion 814396733
814526637,-83.8565717,9.7957349,Ubicacion 814526637
832187132,-83.8550024,9.7976137,Ubicacion 832187132
832384346,-83.8561201,9.7950639,Ubicacion 832384346
832384347,-83.8560221,9.7958911,Ubicacion 832384347
832384349,-83.8546731,9.791525,Ubicacion 832384349
832384350,-83.8546031,9.7922717,Ubicacion 832384350
832384354,-83.8519924,9.7960469,Ubicacion 832384354
832384356,-83.8522478,9.7953677,Ubicacion 832384356
832384359,-83.8525435,9.7951041,Ubicacion 832384359
832384361,-83.852127,9.7964423,Ubicacion 832384361
832384362,-83.8524568,9.796477,Ubicacion 832384362
832384364,-83.853222,9.7975075,Ubicacion 832384364
832384371,-83.854649,9.8011973,Ubicacion 832384371
832384373,-83.8540583,9.8002179,Ubicacion 832384373
832384376,-83.8539231,9.7992766,Ubicacion 832384376
832384377,-83.8549154,9.7984939,Ubicacion 832384377
832384379,-83.8540114,9.7983866,Ubicacion 832384379
832384391,-83.8681627,9.8266923,Ubicacion 832384391
832386182,-83.8524699,9.7916967,Ubicacion 832386182
832386186,-83.8524842,9.789874,Ubicacion 832386186
832386187,-83.851681,9.7909788,Ubicacion 832386187
832386189,-83.8513458,9.790687,Ubicacion 832386189
832386196,-83.8510358,9.7904185,Ubicacion 832386196
832386199,-83.8505286,9.7900284,Ubicacion 832386199
832386201,-83.8493384,9.7893744,Ubicacion 832386201
832407669,-83.8401823,9.7892232,Ubicacion 832407669
832407670,-83.839745,9.7895739,Ubicacion 832407670
832407672,-83.8398733,9.7888589,Ubicacion 832407672
832407681,-83.8490362,9.8011868,Ubicacion 832407681
832407682,-83.850036,9.8008253,Ubicacion 832407682
832407786,-83.8490528,9.779076,Ubicacion 832407786
832407800,-83.8452235,9.7835487,Ubicacion 832407800
832407838,-83.8389605,9.7866494,Ubicacion 832407838
832407841,-83.8396829,9.7868898,Ubicacion 832407841
832407843,-83.8391268,9.78703,Ubicacion 832407843
832407846,-83.8401531,9.7867713,Ubicacion 832407846
832407852,-83.8393092,9.7874106,Ubicacion 832407852
832407853,-83.8402532,9.7871793,Ubicacion 832407853
832407858,-83.8395613,9.7878177,Ubicacion 832407858
832407859,-83.8403614,9.7876325,Ubicacion 832407859
833190005,-83.8495891,9.7888708,Ubicacion 833190005
833232355,-83.8299441,9.773056,Ubicacion 833232355
835667742,-83.8556304,9.8003607,Ubicacion 835667742
835667755,-83.855749,9.7986036,Ubicacion 835667755
835667784,-83.8561909,9.8004113,Ubicacion 835667784
835667815,-83.8547361,9.8003082,Ubicacion 835667815
835667907,-83.8548314,9.799344,Ubicacion 835667907
835667936,-83.8090485,9.821353,Ubicacion 835667936
957176180,-83.9918298,9.7828876,Ubicacion 957176180
957176224,-83.999975,9.796467,Ubicacion 957176224
957176257,-84.006508,9.796003,Ubicacion 957176257
957176294,-84.0094137,9.8010079,Ubicacion 957176294
957176426,-84.0260756,9.8199212,Ubicacion 957176426
957176435,-84.0262795,9.8209466,Ubicacion 957176435
957176504,-83.9759773,9.7743777,Ubicacion 957176504
957176539,-83.9872168,9.787777,Ubicacion 957176539
957176593,-83.9779649,9.78263,Ubicacion 957176593
957176595,-83.9777063,9.7823615,Ubicacion 957176595
972575559,-84.0301206,9.8253148,Ubicacion 972575559
973196132,-84.0119009,9.8037659,Ubicacion 973196132
1180321396,-83.8680787,9.8294414,Ubicacion 1180321396
1180321409,-83.8681609,9.8289645,Ubicacion 1180321409
1180324176,-83.8533114,9.8145979,Ubicacion 1180324176
1180324217,-83.8661034,9.8228855,Ubicacion 1180324217
1180324318,-83.8570462,9.8162337,Ubicacion 1180324318
1180324330,-83.8614224,9.8190375,Ubicacion 1180324330
1180324383,-83.8566957,9.816583,Ubicacion 1180324383
1180326322,-83.8522239,9.7914865,Ubicacion 1180326322
1180326323,-83.8519727,9.7912373,Ubicacion 1180326323
1180326342,-83.8546044,9.8016097,Ubicacion 1180326342
1180326347,-83.8534139,9.7992566,Ubicacion 1180326347
1180326368,-83.8536664,9.7930952,Ubicacion 1180326368
1180326387,-83.8537574,9.8011338,Ubicacion 1180326387
1180326392,-83.8532551,9.7922837,Ubicacion 1180326392
1180326424,-83.851685,9.7973007,Ubicacion 1180326424
1180326430,-83.8550965,9.8029749,Ubicacion 1180326430
1180326437,-83.8538898,9.7919457,Ubicacion 1180326437
1180326438,-83.8524786,9.7972098,Ubicacion 1180326438
1180326444,-83.8516012,9.79774,Ubicacion 1180326444
1180326471,-83.8616897,9.7928127,Ubicacion 1180326471
1180326477,-83.8540829,9.7922259,Ubicacion 1180326477
1180326479,-83.8532236,9.7983354,Ubicacion 1180326479
1180326490,-83.8526478,9.7925598,Ubicacion 1180326490
1180344880,-83.839237,9.7747272,Ubicacion 1180344880
1180344901,-83.8406039,9.775414,Ubicacion 1180344901
1189943508,-83.9092178,9.7909203,Ubicacion 1189943508
1189943915,-83.9089508,9.8241015,Ubicacion 1189943915
1189944160,-83.9087296,9.8226223,Ubicacion 1189944160
1189944386,-83.906885,9.8155216,Ubicacion 1189944386
1189944480,-83.9078293,9.7913837,Ubicacion 1189944480
1189944499,-83.9116964,9.8325834,Ubicacion 1189944499
1189944516,-83.9083481,9.7923336,Ubicacion 1189944516
1237366792,-83.8555544,9.8012655,Ubicacion 1237366792
1237366799,-83.8530879,9.8004004,Ubicacion 1237366799
1237366813,-83.8536989,9.8028577,Ubicacion 1237366813
1237366821,-83.85446,9.8029136,Ubicacion 1237366821
1237366849,-83.8545604,9.8020327,Ubicacion 1237366849
1237399952,-83.8528458,9.79029,Ubicacion 1237399952
1237399982,-83.8518335,9.7893233,Ubicacion 1237399982
1237400122,-83.8512041,9.7893843,Ubicacion 1237400122
1237400317,-83.8521672,9.7896058,Ubicacion 1237400317
1237400354,-83.8536878,9.7913745,Ubicacion 1237400354
1237400482,-83.8525317,9.7907019,Ubicacion 1237400482
1237400499,-83.8497635,9.7885143,Ubicacion 1237400499
1237400505,-83.8510081,9.7897109,Ubicacion 1237400505
1237400551,-83.8528062,9.7909339,Ubicacion 1237400551
1237400573,-83.8569953,9.7886347,Ubicacion 1237400573
1237400671,-83.8514185,9.7890269,Ubicacion 1237400671
1295711497,-83.8757833,9.8190127,Ubicacion 1295711497
1295711675,-83.8809412,9.8048031,Ubicacion 1295711675
1295718657,-83.9162429,9.7874682,Ubicacion 1295718657
1295719020,-83.9128982,9.7794382,Ubicacion 1295719020
1295719608,-83.9091125,9.7921972,Ubicacion 1295719608
1295727711,-83.9060859,9.7087191,Ubicacion 1295727711
1295727736,-83.9196252,9.6976996,Ubicacion 1295727736
1295727750,-83.943485,9.7001246,Ubicacion 1295727750
1295727752,-83.9295824,9.6970325,Ubicacion 1295727752
1295727756,-83.9179148,9.6830863,Ubicacion 1295727756
1295727807,-83.9158987,9.6837353,Ubicacion 1295727807
1295727861,-83.9179515,9.6841204,Ubicacion 1295727861
1295727887,-83.9146684,9.6908889,Ubicacion 1295727887
1295727901,-83.9131449,9.6941674,Ubicacion 1295727901
1295727911,-83.9090471,9.708772,Ubicacion 1295727911
1295727913,-83.9123081,9.6978794,Ubicacion 1295727913
1295727919,-83.9146309,9.6929353,Ubicacion 1295727919
1295727936,-83.9195251,9.6828853,Ubicacion 1295727936
1295727949,-83.9129834,9.695218,Ubicacion 1295727949
1295727955,-83.9131557,9.6969911,Ubicacion 1295727955
1295727972,-83.9083523,9.7049015,Ubicacion 1295727972
1295728032,-83.9353794,9.7002415,Ubicacion 1295728032
1295746010,-83.9147488,9.6842923,Ubicacion 1295746010
1295746074,-83.9004078,9.6877945,Ubicacion 1295746074
1295746199,-83.9005827,9.6881015,Ubicacion 1295746199
1295805807,-83.8938014,9.6950875,Ubicacion 1295805807
1295805854,-83.8900823,9.6944542,Ubicacion 1295805854
1295805866,-83.8955563,9.6924938,Ubicacion 1295805866
1296507051,-83.945695,9.79655,Ubicacion 1296507051
1296525356,-83.9008286,9.6971707,Ubicacion 1296525356
1296525362,-83.9027673,9.6900618,Ubicacion 1296525362
1296525370,-83.9029207,9.701348,Ubicacion 1296525370
1296751784,-83.8182021,9.6156489,Ubicacion 1296751784
1296752123,-83.8050503,9.6133941,Ubicacion 1296752123
1370273177,-83.928023,9.808248,Ubicacion 1370273177
1370273184,-83.9231306,9.814958,Ubicacion 1370273184
1370273513,-83.920769,9.8117011,Ubicacion 1370273513
1374322987,-83.8458006,9.6484461,Ubicacion 1374322987
1374399605,-83.958183,9.7613043,Ubicacion 1374399605
1374399636,-83.9592397,9.7422772,Ubicacion 1374399636
1374402978,-83.9599459,9.7763408,Ubicacion 1374402978
1374403070,-83.9599988,9.776683,Ubicacion 1374403070
1374403094,-83.9604956,9.7753479,Ubicacion 1374403094
1374412343,-83.9684881,9.7956111,Ubicacion 1374412343
1374415284,-83.9599747,9.810145,Ubicacion 1374415284
1374415378,-83.9543474,9.8212677,Ubicacion 1374415378
1374415396,-83.9532979,9.8259678,Ubicacion 1374415396
1374415475,-83.9626593,9.7973484,Ubicacion 1374415475
1374415503,-83.9575534,9.8129574,Ubicacion 1374415503
1374415639,-83.9464671,9.8202834,Ubicacion 1374415639
1374415687,-83.9563365,9.8135184,Ubicacion 1374415687
1834549567,-83.8664626,9.8233064,Ubicacion 1834549567
1834918137,-83.9139123,9.8301272,Ubicacion 1834918137
1834918142,-83.9126764,9.8311328,Ubicacion 1834918142
1966188331,-84.0354509,9.7936871,Ubicacion 1966188331
1966243135,-84.0864825,9.7697688,Ubicacion 1966243135
1966243300,-84.0732143,9.7764922,Ubicacion 1966243300
2145847054,-83.8447382,9.7832181,Ubicacion 2145847054
2145847957,-83.8374663,9.7814517,Ubicacion 2145847957
2260167718,-84.0333594,9.8196035,Ubicacion 2260167718
2330175490,-83.9410079,9.7859508,Ubicacion 2330175490
2330175524,-83.9336398,9.7834493,Ubicacion 2330175524
2330175535,-83.9425469,9.7980394,Ubicacion 2330175535
2330175541,-83.94103,9.784544,Ubicacion 2330175541
2330175630,-83.948927,9.789459,Ubicacion 2330175630
2330175659,-83.946836,9.787631,Ubicacion 2330175659
2330175664,-83.9372635,9.7836936,Ubicacion 2330175664
2330175827,-83.9460187,9.7857516,Ubicacion 2330175827
2330175830,-83.9477234,9.7848853,Ubicacion 2330175830
2330175904,-83.937693,9.8052455,Ubicacion 2330175904
2330176123,-83.9333054,9.8099474,Ubicacion 2330176123
2349222542,-83.8492977,9.7664859,Ubicacion 2349222542
2349222596,-83.853006,9.7752843,Ubicacion 2349222596
2349284556,-83.8380058,9.7711064,Ubicacion 2349284556
2349426322,-83.8432412,9.7507735,Ubicacion 2349426322
2349483625,-84.0013633,9.8362574,Ubicacion 2349483625
2349483639,-84.005978,9.8339988,Ubicacion 2349483639
2349483641,-84.0077237,9.8310099,Ubicacion 2349483641
2349485964,-83.9992376,9.8377174,Ubicacion 2349485964
2349534251,-83.9911752,9.8414101,Ubicacion 2349534251
2349548051,-84.0379262,9.7927418,Ubicacion 2349548051
2349548065,-84.0395845,9.7932938,Ubicacion 2349548065
2349565168,-84.0401049,9.7875476,Ubicacion 2349565168
2352535620,-83.8512665,9.7940972,Ubicacion 2352535620
2352535623,-83.8512397,9.795625,Ubicacion 2352535623
2352535629,-83.8516495,9.7932305,Ubicacion 2352535629
2352535632,-83.8519156,9.7936109,Ubicacion 2352535632
2352535645,-83.8509554,9.7937325,Ubicacion 2352535645
2352535647,-83.851642,9.7938541,Ubicacion 2352535647
2352535658,-83.8516796,9.7947475,Ubicacion 2352535658
2376390796,-83.8486481,9.7788326,Ubicacion 2376390796
2376390801,-83.8469557,9.7808208,Ubicacion 2376390801
2376390803,-83.8484485,9.7791264,Ubicacion 2376390803
2376390831,-83.8453473,9.7858485,Ubicacion 2376390831
2376390838,-83.8489078,9.7794444,Ubicacion 2376390838
2376390845,-83.8461797,9.7861558,Ubicacion 2376390845
2376390869,-83.8473182,9.7812302,Ubicacion 2376390869
2376391027,-83.8853573,9.8018253,Ubicacion 2376391027
2376392978,-83.8422759,9.8022111,Ubicacion 2376392978
2598814462,-83.9946634,9.839737,Ubicacion 2598814462
2746735970,-83.8849808,9.6775796,Ubicacion 2746735970
2746736012,-83.8925785,9.676564,Ubicacion 2746736012
2805612350,-84.0675654,9.7899003,Ubicacion 2805612350
3194689762,-83.718072,9.802065,Ubicacion 3194689762
3194689785,-83.7113456,9.8037353,Ubicacion 3194689785
3194689786,-83.7112664,9.8037851,Ubicacion 3194689786
3194689791,-83.7129021,9.80427,Ubicacion 3194689791
3194689796,-83.7130949,9.8046211,Ubicacion 3194689796
3206673442,-83.7163481,9.7865419,Ubicacion 3206673442
3206673539,-83.7045327,9.8059634,Ubicacion 3206673539
3206673550,-83.7078237,9.8075772,Ubicacion 3206673550
3206673553,-83.7075569,9.8079078,Ubicacion 3206673553
3206673555,-83.7073531,9.8081801,Ubicacion 3206673555
3206673558,-83.7087312,9.8084531,Ubicacion 3206673558
3206673561,-83.7069373,9.808716,Ubicacion 3206673561
3206673563,-83.7083671,9.8087,Ubicacion 3206673563
3206673565,-83.7080281,9.8088257,Ubicacion 3206673565
3206673566,-83.707844,9.8088844,Ubicacion 3206673566
3206673567,-83.7073474,9.808998,Ubicacion 3206673567
3206673572,-83.7078259,9.8093812,Ubicacion 3206673572
3206673573,-83.7028135,9.8095362,Ubicacion 3206673573
3206673579,-83.7080325,9.8099708,Ubicacion 3206673579
3206673580,-83.707358,9.8097487,Ubicacion 3206673580
3206673588,-83.7072418,9.8101821,Ubicacion 3206673588
3206673589,-83.707664,9.8103178,Ubicacion 3206673589
3206673590,-83.7080168,9.8104335,Ubicacion 3206673590
3206673603,-83.7074253,9.8110944,Ubicacion 3206673603
3206673604,-83.7078626,9.8112315,Ubicacion 3206673604
3206673606,-83.7023457,9.8112446,Ubicacion 3206673606
3206673617,-83.7032768,9.8123171,Ubicacion 3206673617
3206673630,-83.7070084,9.8136626,Ubicacion 3206673630
3206673636,-83.7087823,9.8138214,Ubicacion 3206673636
3206673647,-83.706962,9.8142881,Ubicacion 3206673647
3206673660,-83.7063835,9.8150675,Ubicacion 3206673660
3206673665,-83.7063228,9.8152869,Ubicacion 3206673665
3206673669,-83.7063268,9.8154796,Ubicacion 3206673669
3206673672,-83.7071843,9.8156565,Ubicacion 3206673672
3206810741,-83.819972,9.7939193,Ubicacion 3206810741
3224345285,-83.9880135,9.7723035,Ubicacion 3224345285
