name,lat,lon,nearest_node
Escuela El Sol,9.977378583291886,-83.59070141737966,3075163826
Centro de Capacitación Indígena Käpäcläjui,9.818354181026374,-83.4590278311753,5010421361
Escuela Yöldi Kichá,9.75892980731462,-83.51064648135251,8866787963
Liceo Rural Kjakuo Sulo,9.756760333688193,-83.49855404542556,8866783387
Escuela Jäkui,9.753805532570752,-83.49319064886973,8866787850
Escuela Ñoribata,9.74621087379834,-83.51612106161747,8866788152
Escuela Sulaju,9.744558527429415,-83.53130045468448,8866788152
Escuela Tsimari,9.706338435466959,-83.59174403849104,8866831022
Escuela Ksariñak,9.706162629558952,-83.54458438192572,8866831022
Escuela San Agustín,9.77822311408471,-83.5182702352314,6184892076
Liceo Rural Uluk Kicha,9.753440362312121,-83.46905670556782,8866787850
Escuela Tsirbäklä,9.750892361412003,-83.48769205503635,8866787850
Escuela El Bosque,9.8631654768443,-83.90224437215146,1237361181
Escuela de Enseñanza Especial Carlos Luis Valle Masís,9.879097121202932,-83.90451647403117,1180296476
Escuela Ramón Aguilar Fernández,9.886626227182754,-83.86726421856092,288667799
Escuela Manuel Ávila Camacho,9.918219115139083,-83.8795899368818,1860916228
Escuela Emilio Robert Brouca,9.94697046306882,-83.86316780207099,1676547110
Escuela San José Obrero,9.889591115919357,-83.85404889540254,3853788660
Escuela Oratorio,9.899805919481619,-83.83376735743816,3844014296
Escuela San Martín,9.910729931833648,-83.83673853077131,3853401042
Escuela Julio Sancho Jiménez,9.917983270304076,-83.84021901932238,3853401025
Liceo Rural de Santa Rosa,9.920140839886827,-83.83899509493473,1631797906
Escuela San Gerardo,9.92605719349039,-83.84162375597467,1631803360
Escuela San Pablo,9.93609980920175,-83.83499939507668,8881190243
Escuela La Pastora,9.961406284570677,-83.83575191280998,1862610807
Escuela Argentina Góngora de Robert,10.011662076555982,-83.8350109328513,5975568515
Escuela Central de Tres Ríos,9.906698305315258,-83.98486690347642,9880320576
EBAIS Loyola,9.878338447196082,-83.92708238098253,617847808
Luka`s,9.8761335056781,-83.93521544591076,620070279
ADI San Nicolás,9.876085482602994,-83.93455731100872,620070254
Ebais San Nicolás,9.875855909864766,-83.93292483829882,3009868676
Alexi`s Bar,9.876276516084742,-83.93500445138486,620070277
CEN-CINAI,9.880114198130391,-83.93714417565843,620070121
Jardín de Niños República Francesa,9.876197903682444,-83.93916455880901,12864711671
La Linda Vista,9.87497055756747,-83.93899288069916,620070090
CECUDI,9.87854208364246,-83.93648257252363,3009871794
Ebais San Nicolás,9.878367206084693,-83.93649932898916,3009871794
Ebais Quircot,9.88722477132975,-83.93195445937168,603162016
Anfiteatro de la Independencia,9.864913462093286,-83.92740004021431,583093671
Escuela Eduardo Peralta,9.85369952940271,-83.7202265572387,2164687635
Centro Cívico Nacional,9.86435202808347,-83.9273957648836,472374504
CECUDI,9.848795825808198,-83.90752131572498,810906567
Escuela Las Damitas,9.695652099999998,-83.91280286666667,1295727949
Escuela Mariano Quirós Segura,9.688321918289004,-83.899322214061,1295746074
Escuela La Estrella,9.776517122208281,-83.95958126898837,12198447889
Escuela Palo Verde,9.785026236207896,-83.94836787432858,7221313329
Escuela Guatuso,9.82035143911253,-83.94734190689078,1374415639
Escuela Japón,9.821063573592255,-83.9596208416764,3570387915
Escuela Palmital Sur,9.77452716841308,-83.97678105405664,957176504
Escuela Josefa Calderón Naranjo,9.782396520933997,-83.97657482395724,957176595
Salón Comunal,9.80429075,-84.01180865,973196132
Subway,9.856325471553523,-83.9480159894775,9690220377
Planchita Mexicana Bar y Parrillada,9.854250646195023,-83.94759569771367,3927914371
Ebais Parque Industrial,9.852619664419048,-83.94741362255886,9349333688
Iglesia de Jesucristo de los Santos de los Últimos Días Cartago,9.85726783384565,-83.92256352318358,472395240
Salón Comunal,9.861890799616491,-83.90860810060687,588817719
Soda Otiac,9.79433273256143,-83.85547511249248,365287382
Servicentro Orosi,9.792008877081491,-83.85308113949459,288596388
Restaurante Coto,9.797718841926667,-83.85423482623848,365287379
Delegación Policial Orosi,9.797751312254658,-83.85472304677978,832187132
Cafeterría El Pueblo,9.797290025054801,-83.85396599862771,365287379
Banco Nacional,9.794630587066516,-83.85420478375414,413276647
Bar La Primavera,9.794825064066675,-83.8544874217075,413276647
Pìzzería Luz de Luna,9.794821510635304,-83.85423389429603,413276647
Escuela Manuel de Jesús Jiménez,9.915911026284023,-83.89384390986079,1237466943
Delegación Policial de Tierra Blanca,9.915108853122202,-83.89035238825103,1237466770
Gasolinera El Surco,9.912370417955668,-83.88694089916487,1182493596
Escuela María Auxiliadora,9.864992428685051,-83.93646247213302,472374854
Biblioteca Lic. Rodolfo Valverde Segura,9.861148984011413,-83.91725486302384,450502931
Universidad Florencio del Castillo,9.861922285959533,-83.91662703838023,450502930
Escuela Ajenjal,9.836995300000002,-83.81441446666666,832410001
Escuela Otto Mora Pérez,9.857657039676067,-83.81762889826021,1718594570
Escuela Piedra Azul,9.856584018985922,-83.80940007388071,1180345027
Escuela Río Regado,9.848536595624363,-83.8235823913667,1718594821
Escuela Urasca,9.842602878589634,-83.79417679110391,566549540
Escuela Palomo,9.785759738832729,-83.83995897650897,365302198
Ebais Orosi,9.797818137749143,-83.85456283921668,832187132
Escuela Calle Jucó,9.779577823314114,-83.84835713170047,2376390803
Clínica CCSS Cachí,9.825181382729138,-83.80310673873232,835667856
Escuela Raúl Granados González,9.813705815680501,-83.80810407627678,11822179615
Ebais Llanos de Santa Lucía,9.842839946716204,-83.88057534386596,832381409
Escuela Purisil,9.759952453385404,-83.82031062987424,4738321418
Juzgado Contravencional de La Unión,9.908645117522031,-83.98564721411448,278168271
Juzgado Contravencional de Paraíso,9.839351860190872,-83.86542826147034,321771637
Juzgado Contravencional de Alvarado,9.916058902077076,-83.81058541157472,6717748765
JSM Turrialba 1,9.904286620696666,-83.68432460194198,3954355141
Pollolandia Jiménez,9.894409081787028,-83.7457170989027,560111971
Bar Méndez,9.940083033337636,-84.00077617628293,278203120
Fiscalía de La Unión,9.908833160110433,-83.9855680227692,278168271
Cafetería El Jardín,9.907308319957908,-83.98247207743485,4408117346
Restaurante La Casona,9.87912686624432,-83.91683690157463,1312232212
Starbucks,9.853530299803143,-83.94777400267854,5951981928
Subway,9.858499254476241,-83.91727491173803,450502934
Ebais San Rafael Norte,9.906219502406373,-83.97022149213146,12564325053
Caseta de Guarda Principal,9.857788145896139,-83.91284114524704,1968573945
Terminal de Buses Principal,9.856044887201149,-83.9136221768579,8359197935
Caseta de vigilancia,9.85699943591909,-83.91173463140044,9947832542
Caseta Banco Nacional,9.8558592,-83.91328515000001,8359197935
Servicios Sanitarios,9.855841983775097,-83.91232868281958,8359197935
Caseta de Guarda Sur,9.855840099999998,-83.9118806,1362316606
Caseta de Guarda Sur,9.854552958244069,-83.91242392418724,1362316606
Batería de Baños,9.85702475,-83.9101786,8359834689
Batería de Baños,9.8554903,-83.9088616,1362316615
Caseta de Vigilancia,9.855494858229065,-83.90897267500802,1362316615
Biblioteca Digital,9.854305299559739,-83.90670436648342,2366252362
Caseta de Seguridad,9.849596483444968,-83.91140941677364,9698522617
Soda del Lago,9.854282249940876,-83.91031085170931,6355148451
Farmacia Santiago del Monte,9.894665955357775,-83.99699698664762,277829071
Primera Iglesia Bautista de Cartago,9.866550816465834,-83.92551300787463,452651214
Restaurante 1910,9.889458603907725,-83.87956691246879,378741035
Delegación Policial de Juan Viñas,9.893329174021247,-83.75064157584785,479478980
Sala Parroquial,9.907278121177011,-83.98485988640545,416710544
Juzgado Penal de La Unión,9.905597399012013,-83.98626424091808,278168374
Delegación Policial de La Unión,9.906820593897256,-83.98814140093195,278168320
Correos de Costa Rica - La Unión,9.906798010303925,-83.98546281194413,278168337
Universidad Florencio del Castillo (UCA) Turrialba,9.906548822087231,-83.68522305736744,471047487
Correos de Costa Rica - Turrialba,9.906918508099874,-83.68508310574741,471047487
Pizza Mamma Mia,9.906293316993649,-83.68367134258445,1431339416
Delegación Policial Santa Rosa,9.92542948131741,-83.69675118215959,6206342853
IAFA - Cartago,9.86155093189557,-83.92429269263607,450502965
McDonald's,9.929778683660505,-84.00416617648582,276247389
El Novillo Alegre,9.841797910453376,-83.9501772824863,3570442400
Ready Pizza,9.864311223256616,-83.91929449632866,281467481
Centro diurno El Tejar,9.852265827735865,-83.93643061686889,491588568
Centro diurno Barrio Nuevo,9.84024266395593,-83.94501284653651,1237466869
Pollo Granjero,9.847605859092145,-83.92623254591196,11103279187
Salón Comunal de Paraíso,9.835110263653055,-83.86865094242386,4207642181
Bar y Restaurante el Ruisenor,9.940387116618055,-83.99206256586228,6601291795
Banco Nacional,9.845802834196697,-83.93715494577935,491588597
Centro Comunitario Nobleza del Coris,9.84374644185714,-83.97310375655456,5951952177
Soda Dorita / Fulvia,9.870313953063594,-83.90403181941453,596515680
Bomba Molina Robles,9.87037765574864,-83.90462463070828,596515678
KFC,9.847478850000002,-83.94910420000001,655320061
Area Iglesia Católica de La Estrella,9.776753952756339,-83.95968086251735,1374403070
Qualcan - Centro de Recreo y Capacitación,9.820833442565714,-83.94057122539645,1374415409
Estación de Servicio Tucurrique,9.847573484698145,-83.71295580239227,5497097141
Sabor de Casita,9.84470533707574,-83.93937524565348,582995496
Papa John's,9.863566471429367,-83.92234455382074,450502894
Restaurante La Soda,9.843932810481983,-83.93909498853996,472374721
CECUDI,9.842476401668812,-83.94514229310708,655320028
Soda La Tejareña,9.851995604979853,-83.93487893348366,472374545
Farmacia AMPM,9.8524126404755,-83.93476645683133,491588562
Asociación Cartaginesa de Atención a Ciudadanos de la Tercera Edad,9.85966634050765,-83.91412247315458,588817642
Pollo Picom,9.864514046032227,-83.92189437698092,281363034
Más Que Pollo & Pizzería,9.862825568513685,-83.91860089713751,450502913
Liceo Rural El Jardín,9.55702473644901,-83.70579828286564,1296752123
Escuela Villa Mills,9.556957963492424,-83.70541578789054,1296752123
Bar La Plaza,9.871947120632147,-83.92220513302524,617847793
Verdulería La Nena,9.871749952915092,-83.92310382305169,588952270
San Francisco de Asís,9.869374003726119,-83.91169601433411,2754291257
Preescolar CESFA,9.869845296513768,-83.91139117936254,2754291254
Saint Edward High School,9.874216637623142,-83.9155128934082,1312232266
Nana's Bar,9.870823543957075,-83.92069921542797,588818283
CECUDI EL CARMEN,9.873486978545445,-83.9236864760007,596515851
La Mustache Cartago,9.867740039347513,-83.92082956052897,588818286
Sonrisas Cartago,9.8724199694319,-83.91998720051288,1311433673
Hospital Veterinario La Granjita,9.87275562719818,-83.91990674677604,1311433737
Lalo's Bar,9.873741571890047,-83.92119292501822,602777561
Ready Pizza,9.84544285,-83.93978600000001,472374727
Café Tortillas,9.866868923622306,-83.91479425748766,588818142
Escuela Nuestra Señora de Fátima,9.870099833333333,-83.9287265822993,603899703
CECUDI Fátima,9.869272958987706,-83.92875846240965,588952295
Lavacar El Olivo,9.870234333273034,-83.9264282908638,603899712
Restaurante Costa Rica,9.865635935610499,-83.92845724076851,288590346
Bar La Nave,9.859952854049643,-83.91702297223024,450502933
El Estadio. Bar y Restaurante,9.86089067612761,-83.91889721046577,450502916
Clínica SIVANA,9.858870428626634,-83.91682554132122,2258571455
Asis Sport's Bar,9.85945831788934,-83.9210826194853,450502907
Moes Garden CR,9.859372587568103,-83.9224931660153,1313032554
Soda Boquitas y Más,9.855508406380558,-83.92426983515438,582995515
2 Chingones,9.860357502717434,-83.90463271914525,596515527
La Esquinita Garage,9.859245316308234,-83.90455985157055,596515544
Parqueo los Cartagos,9.867339510664749,-83.9205085704326,3987026139
El Pechugón,9.841086279422887,-83.94135101526369,472374716
Proyecto Abraham,9.897594423984682,-84.01343101071849,11037048926
Parroquia Inmaculada Concepción de María,9.925390011106394,-84.00020472965903,3857498637
El Cabús,9.893484236594913,-83.75282527361647,2637852467
Escuela de Valle Escondido,9.92066648948581,-83.48613946460208,510165478
Escuela Mario Pacheco Sáenz,9.883157339150433,-83.78255678033608,10968479408
Salón Comunal,9.976233083547843,-83.64504602577853,611914429
CEN-CINAI,9.88617806227667,-83.80832712979429,479468413
Escuela de Música de Cervantes,9.88790995859394,-83.80983722120882,3573240399
Ebais Capellades,9.922185220133159,-83.78614461296905,3284669262
CEN-CINAI,9.922266886277043,-83.78603287092326,3284650640
CAIPAD Paraíso,9.837844311396225,-83.88028010727056,2050030370
CEN-CINAI,9.837845869577409,-83.88066364750293,6363375612
Mussmani,9.876372268797834,-83.93320689528025,603899674
El Ancla,9.86534565011428,-83.91960426539585,281467482
Parroquia Nuestra Señora del Pilar,9.907583800980728,-83.98479384966502,9880320604
Centro de la Familia Cristiana,9.928559996074815,-83.97979849555367,278193744
Estación de Servicio Juan Viñas,9.893346794119505,-83.7539892246106,8316067582
Biblioteca del Benemérito Liceo Franco-Costarricense,9.927701846207334,-84.00532587545646,6601233048
Salón Comunal,9.688289186430481,-83.89976971681646,1295746074
Iglesia de Macho Gaff,9.688320074331694,-83.89962506132636,1295746074
Escuela Manuel Ortuño Boutín,9.6839201346457,-83.91843865578824,1295727861
Iglesia de Linda Vista,9.884997147885015,-84.0275862017337,6707400933
CEN-CINAI,9.891604751173693,-84.03370188831805,2038619946
Ebais Río Azul,9.891427317647818,-84.03354353084971,2038619946
Escuela Maríano Guardia Carazo,9.838739134180885,-83.96369759215493,3570502302
CEN-CINAI,9.846394541097597,-83.9394733960259,472498722
Escuela Vial Infantil Municipal,9.854755481383615,-83.92370726509343,6379667476
Escuela Coris,9.866580548472376,-83.99016120787603,448805140
Iglesia de Bermejo,9.859871021942977,-83.99366223813398,8814999970
Escuela Alto Quebradilla,9.848258129309757,-83.99823108715486,2349534112
Delegación Policial Quebradilla,9.842564450000001,-83.99197465,2349534146
Iglesia San Antonio de Padua,9.842651489220982,-83.98944470511829,622124399
Delegación Policial Tobosi,9.83796835510942,-83.98312403039047,2349509970
Parroquia Santo Cristo de Esquipulas,9.837589606875346,-83.98356104837507,3570751957
Escuela Cooperosales,9.89337336888871,-83.93146544633738,3070527415
CECUDI,9.89105429605016,-83.93224409837153,603162059
Iglesia de Ochomogo,9.889001504885483,-83.9385851121258,1181380134
Escuela Carlos Monge Alfaro,9.887514007573946,-83.93732592068032,1181380200
José J. Peralta Esquivel,9.846440142117336,-83.9579097284321,622124855
Iglesia de Sabana Grande,9.850021623111347,-83.95495388250642,638686495
Salón Comunal,9.849494550000001,-83.9551772,11336544724
Escuela Rudecindo Vargas Quirós,9.811941678297272,-83.87908583736461,1295711675
Iglesia Navarro del Socorro,9.810702133784448,-83.87820541980352,1295711675
Iglesia de Navarro del Muñeco,9.791310918486918,-83.90850771573943,1189944480
Escuela Héctor Monestel Solano,9.79075773067013,-83.90946813717649,1189943508
Escuela Copalchí,9.81977597890593,-84.03369427058988,2260167718
Escuela José Navarro Araya,9.805826950295586,-84.05117915478364,622124989
Escuela Paquita Ferrer de Figueres,9.79791431633865,-84.06977039314901,7715051030
Escuela Justo María Castro Padilla,9.790248426786626,-84.06723828952109,2805612350
Colegio Técnico Profesional San Juan Sur,9.789079364366128,-84.06728272260749,622125634
Escuela Manuel Padilla Ureña,9.776192491467691,-84.07197737925198,7533661299
Escuela La Guaria,9.776289472490951,-84.05624327041487,3973273416
Salón Comunal de Peralta,9.9676576,-83.61232329999999,3066059688
Ebais Peralta,9.967492808612667,-83.61181133139851,3066059629
Rincón Bohemio,9.968514655181467,-83.61141325703608,3066059629
McDonald's,9.90152725,-83.6755961,288651099
El Pollote,9.9174426,-83.675406,611914166
Ebais El Mora,9.916461074265325,-83.67347803701634,611914174
Salón Comunal,9.822656568514667,-83.80555330286221,835667899
Casa de la Cultura,9.853073195432229,-83.72290080357661,2164687623
Salón Comunal,9.81235938650483,-83.70297485657429,3206673617
Delegación Policial Pejibaye,9.812282733285063,-83.70306514820994,3206673617
CEN-CINAI,9.812087732551404,-83.70329417400413,3206673617
Casa del Adulto Mayor,9.8120198,-83.7034223,3206673617
Salón Parroquial,9.812021096200166,-83.70450843963586,510159384
CEN-CINAI,9.823207348284239,-83.81026505071792,835667880
Capilla Santa Elena,9.902701498046149,-83.72496368106002,2331266621
Biblioteca Pública de La Suiza,9.85218924730432,-83.61350682810568,620163981
CEN-CINAI,9.851697659528316,-83.61436712304597,510159440
Clínica CCSS La Suiza,9.852030037901077,-83.609841793936,3930969683
CEN-CINAI,9.839956592537549,-83.57997692881963,457205672
CECUDI,9.91011092808417,-83.66549669013595,560112091
Salón Parroquial,9.89504488324125,-83.87224109786149,617910895
Delegación Policial San Nicolás,9.875948321427742,-83.93446923326951,620070254
Little Caesars,9.9283309969934,-84.00431423996619,583892249
Salón Comunal,9.869028211104,-83.90271632757592,809892689
Green Mind School,9.940908516429872,-84.00259150743706,908752192
Iglesia de San Ramón,9.93994867808736,-83.99307430558974,6601291795
Saint Josselin Day School and College,9.919424793871865,-83.99059331906035,660942628
Salón Parroquial,9.900851535656633,-84.00107646403276,12049515712
Terminal Transportes del Este Montoya,9.900985818040136,-84.00048320711727,12049515712
Iglesia Calle Girales,9.896508991032016,-84.00121067274202,2362551503
Capilla San Gabriel Arcángel,9.904901205661199,-83.99339702437035,278168237
Biblioteca Pública de La Unión,9.904647453768598,-83.99451782822685,278168237
Salón Comunal,9.90351162808489,-83.98592862715434,272752938
Fundación Hogar Manos Abiertas,9.923733583211275,-83.9785881324372,416997791
Escuela Social Juan XXIII - Centro de Eventos (Antiguo Seminario Menor),9.919467867953054,-83.96601827289724,8821522842
Salón Comunal,9.908019489230096,-83.96431252386861,418105028
Iglesia San Miguel,9.907083492217781,-83.97394177801601,418105047
Capilla San Vicente,9.898447732279532,-83.97399127810554,418102006
Salón Comunal,9.898830000126141,-83.9762002984722,12061948611
Capilla María Reina del Universo,9.900687204721784,-83.9805782304051,418087518
Capilla Nuestra Señora del Pilar,9.904372444082727,-83.97675875009568,278192092
Ebais Sauces,9.902588644524213,-83.97587937424922,2291944414
Transportes Olman Gómez / Servicios Generales DC,9.909945798076857,-83.98019457019738,4407851176
Ministerio Puertas Eternas,9.959084421243528,-83.57188658648923,1816992985
La Cevichería Grill,9.86577034588035,-83.90840864635135,2290644987
La Cevichería Grill,9.87224874006462,-83.90356477489944,2754286504
La Cevichería Grill,9.856063459505721,-83.90467015188477,1180203133
La Cevichería Grill,9.841308905135378,-83.94650080730608,1181836669
La Cevichería Grill,9.874910499999999,-83.9332296,603899668
KFC,9.843349149999998,-83.88621210000001,321771229
UCR - Finca Experimental Interdisciplinaria de Modelos Agroecológicos,9.86614475858988,-83.63941782772848,1718455064
Escuela de Conventillos,9.798784989935564,-83.94975401024458,355107091
Liceo Llano Los Ángeles,9.773495143749022,-84.03647357793731,12205276873
Escuela Félix Mata Valle,9.772198261099918,-84.03578556700505,622574169
Escuela Llano Grande,9.915328335910674,-83.82069110735453,1631776650
Mercado Gastronómico,9.867222234441083,-83.94176275664952,5800099245
Quiznos,9.866480784906006,-83.9433293166431,281361579
Ta Bueno,9.8664247,-83.94298169999999,281361579
Pasty,9.866729886504615,-83.94314197174795,281361579
Gasolinera Trova,9.843706376132294,-83.94988533190877,655320009
Papa John's,9.843882172498438,-83.94969444587431,655320009
Salón Comunal,9.83934410549341,-83.6515062250107,5496836577
Salón Comunal,9.91191625,-83.62037360000001,5010576613
Iglesia Sagrado Corazón de Jesús,9.959471045895151,-83.57303482560116,923114893
Iglesia de Santa Isabel,9.917979641735954,-83.67654211277058,560112038
Autotransportes El Guarco,9.828233351658962,-83.95266507916092,5955522805
Delegación Policial San Isidro,9.829174,-83.95338065,1640059674
Salón Comunal,9.829386299999998,-83.95381855,3570371406
CEN-CINAI,9.829359188377845,-83.95366210102398,1640059674
CECUDI,9.8345954386502,-83.87938871872227,1237400757
CEN-CINAI,9.84970052844493,-83.85140309773249,6321704524
Iglesia de La Lima,9.869609778284955,-83.94431523276835,3070769989
Hogar de Niños Baik,9.858862022672723,-83.94226662086034,472374757
Hogar de Ancianos Manos de Jesús,9.859075771127172,-83.94299437875598,1693992097
Iglesia de Santa Isabel,9.863332357590496,-83.90102808671969,1237361104
Iglesia de Cocorí,9.838718568818104,-83.92025485980486,1834900473
Cuidados Paliativos Maximiliano Peralta,9.864527218584891,-83.93742865253246,2366005112
